#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.603243883  -54.937655571
   -2.951193099    5.929102717  -35.604116526
   -2.760793544    1.163676715  -14.855752753
   -2.570393989    0.000000000    1.387006417
   -2.379994435    1.151608166    9.084204169
   -2.189594880    2.870147655    7.596053416
   -1.999195325    3.663489664    0.220508893
   -1.808795770    2.963003931   -7.004801140
   -1.618396215    1.385949097   -8.201074643
   -1.427996661    0.402799230   -0.738330632
   -1.237597106    1.542991770   13.380820281
   -1.047197551    5.596298048   28.865594766
   -0.856797996   12.267731941   40.033104142
   -0.666398442   20.360094745   43.419742473
   -0.475998887   28.285365832   38.343221520
   -0.285599332   34.517112097   25.916070716
   -0.095199777   37.823332415    7.991475640
    0.095199777   37.391681760  -12.804401753
    0.285599332   33.041475070  -32.292050606
    0.475998887   25.557801696  -44.663417021
    0.666398442   16.874503819  -44.096120887
    0.856797996    9.797803329  -27.865182444
    1.047197551    7.123014872    1.254638248
    1.237597106   10.564768683   34.631908667
    1.427996661   19.891930269   61.291668237
    1.618396215   32.909407400   72.304093318
    1.808795770   46.208342753   64.234718456
    1.999195325   56.332868906   39.867958023
    2.189594880   60.821872589    6.468504384
    2.379994435   58.792633190  -27.153345186
    2.570393989   50.970007501  -53.266527033
    2.760793544   39.302503901  -67.007530174
    2.951193099   26.347995640  -66.908780386
