#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   17.072794632  -52.372287301
   -2.951193099    8.349355718  -38.185866815
   -2.760793544    2.845186044  -19.446444842
   -2.570393989    0.828625505   -2.602320746
   -2.379994435    1.373049021    6.776141611
   -2.189594880    2.797786702    6.708480813
   -1.999195325    3.494643888   -0.051165088
   -1.808795770    2.745532369   -7.318012221
   -1.618396215    1.086193641   -8.729417019
   -1.427996661    0.000000000   -1.177293968
   -1.237597106    1.102978779   13.597937968
   -1.047197551    5.293221766   30.179873366
   -0.856797996   12.319631724   42.406113284
   -0.666398442   20.911494475   46.136830130
   -0.475998887   29.293152000   40.241439414
   -0.285599332   35.722752352   26.020827262
   -0.095199777   38.854853817    6.172027946
    0.095199777   37.960251443  -15.551113121
    0.285599332   33.137119792  -34.148280708
    0.475998887   25.527333941  -43.886221038
    0.666398442   17.296767581  -40.172391078
    0.856797996   11.157805113  -22.344199396
    1.047197551    9.420886149    4.950428575
    1.237597106   13.084136528   32.745676037
    1.427996661   21.346567653   51.983212593
    1.618396215   31.988595296   57.316453643
    1.808795770   42.278378447   48.691947401
    1.999195325   49.890819789   30.026660366
    2.189594880   53.407801199    6.500972823
    2.379994435   52.350042479  -17.344135342
    2.570393989   47.007222991  -37.962830463
    2.760793544   38.292210359  -52.270138857
    2.951193099   27.685912252  -57.511412534
