#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  58
#! SET periodic_phi true
   -3.141592654  107.583629578   48.493255819
   -3.033261872  112.314857957   38.845079377
   -2.924931091  115.951848858   28.281334699
   -2.816600310  118.442064809   17.815234143
   -2.708269529  119.844758788    8.357581432
   -2.599938748  120.321447007    0.688690518
   -2.491607967  120.090024815   -4.649288376
   -2.383277185  119.425219243   -7.332236004
   -2.274946404  118.608994596   -7.422522330
   -2.166615623  117.913641889   -5.291720090
   -2.058284842  117.538899546   -1.637722083
   -1.949954061  117.595437374    2.547802986
   -1.841623280  118.087562535    6.204498328
   -1.733292499  118.894079353    8.337540965
   -1.624961717  119.811566705    8.173724418
   -1.516630936  120.563848362    5.380716456
   -1.408300155  120.873817802    0.113647871
   -1.299969374  120.504484865   -7.086136321
   -1.191638593  119.289790528  -15.362893156
   -1.083307812  117.172337020  -23.596033058
   -0.974977030  114.218395575  -30.798890332
   -0.866646249  110.580026289  -36.136293391
   -0.758315468  106.486988283  -39.114357631
   -0.649984687  102.216102594  -39.417223813
   -0.541653906   98.049755788  -37.216275874
   -0.433323125   94.245116116  -32.642334476
   -0.324992343   91.050387606  -25.963941674
   -0.216661562   88.673765725  -17.593923178
   -0.108330781   87.272468385   -7.893766695
    0.000000000   86.974124927    2.633989241
    0.108330781   87.836444811   13.440342540
    0.216661562   89.850680831   23.712055218
    0.324992343   92.907700426   32.620374680
    0.433323125   96.806799196   39.114028613
    0.541653906  101.224985694   42.275785874
    0.649984687  105.765804738   41.222457384
    0.758315468  109.947453121   35.504431307
    0.866646249  113.271046309   25.211174739
    0.974977030  115.264900229   11.077705284
    1.083307812  115.577260373   -5.707151859
    1.191638593  113.998072337  -23.513134259
    1.299969374  110.524651674  -40.370995416
    1.408300155  105.357668958  -54.476885022
    1.516630936   98.897521565  -64.137134240
    1.624961717   91.680510163  -68.292434899
    1.733292499   84.348784644  -66.353727935
    1.841623280   77.529196286  -58.662066180
    1.949954061   71.831882914  -45.928156592
    2.058284842   67.730381474  -29.453628790
    2.166615623   65.537856723  -10.877456033
    2.274946404   65.401460772    8.122018446
    2.383277185   67.264790767   25.863436270
    2.491607967   70.920901961   40.998479198
    2.599938748   76.013415478   52.445265656
    2.708269529   82.123572895   59.656848034
    2.816600310   88.774917387   62.432666247
    2.924931091   95.499071533   61.073264414
    3.033261872  101.887780762   56.213009311
